2024-09-16 23:40:44 INFO     A new study created in RDB with name: xgboost-study1
2024-09-16 23:40:44 INFO     START OPTUNA OPTIMIZATION...
2024-09-17 11:19:41 INFO     Trial 123 finished with value: 0.5031556134345779 and parameters: {'clf__max_delta_step': 50.66454067441945, 'clf__max_depth': 10, 'clf__reg_lambda': 18.56559333350323, 'clf__gamma': 26.153510914475962, 'clf__min_child_weight': 4.309337555463325, 'clf__reg_alpha': 1.638724926536633, 'clf__learning_rate': 0.019019180466632497, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:24:19 INFO     Trial 124 finished with value: 0.902940262063991 and parameters: {'clf__max_delta_step': 64.25937095528244, 'clf__max_depth': 10, 'clf__reg_lambda': 1.5005915428981207, 'clf__gamma': 29.04743076313298, 'clf__min_child_weight': 5.2736572005790805, 'clf__reg_alpha': 1.006841620481414, 'clf__learning_rate': 0.06072481698195375, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:28:12 INFO     Trial 125 finished with value: 0.9247827943432281 and parameters: {'clf__max_delta_step': 55.96041760408502, 'clf__max_depth': 10, 'clf__reg_lambda': 0.03600054868909319, 'clf__gamma': 21.729862294528164, 'clf__min_child_weight': 7.726957645992104, 'clf__reg_alpha': 0.1413326284719345, 'clf__learning_rate': 0.12518205897665718, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:32:30 INFO     Trial 126 finished with value: 0.9245318867288372 and parameters: {'clf__max_delta_step': 41.43027206825418, 'clf__max_depth': 10, 'clf__reg_lambda': 3.1417141616723008, 'clf__gamma': 21.382670185274222, 'clf__min_child_weight': 6.587695501662669, 'clf__reg_alpha': 2.1775101247434576, 'clf__learning_rate': 0.09053658551399726, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:38:12 INFO     Trial 127 finished with value: 0.6251771136500164 and parameters: {'clf__max_delta_step': 45.18911045433414, 'clf__max_depth': 9, 'clf__reg_lambda': 1.0136362002688888, 'clf__gamma': 30.714843868688575, 'clf__min_child_weight': 4.164186437935557, 'clf__reg_alpha': 28.979930151444393, 'clf__learning_rate': 0.03142031621614739, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:45:14 INFO     Trial 128 finished with value: 0.9026648529026553 and parameters: {'clf__max_delta_step': 53.248721172460584, 'clf__max_depth': 10, 'clf__reg_lambda': 4.569162375169446, 'clf__gamma': 23.79847116228072, 'clf__min_child_weight': 1.3737868569107798, 'clf__reg_alpha': 1.1561108565032376, 'clf__learning_rate': 0.044771821168905955, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:49:40 INFO     Trial 129 finished with value: 0.9013008502759076 and parameters: {'clf__max_delta_step': 60.93879869250232, 'clf__max_depth': 10, 'clf__reg_lambda': 3.176375852934194, 'clf__gamma': 26.428042796638877, 'clf__min_child_weight': 9.01778748068513, 'clf__reg_alpha': 4.352211168300298, 'clf__learning_rate': 0.06665397103931953, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 11:59:11 INFO     Trial 130 finished with value: 0.9134080335562984 and parameters: {'clf__max_delta_step': 49.50726907953088, 'clf__max_depth': 12, 'clf__reg_lambda': 1.2954852037516624, 'clf__gamma': 29.870188814302075, 'clf__min_child_weight': 1.0606308288676631, 'clf__reg_alpha': 1.698201524554996, 'clf__learning_rate': 0.022496538394309862, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 12:07:58 INFO     Trial 131 finished with value: 0.924692966246432 and parameters: {'clf__max_delta_step': 56.40510683670698, 'clf__max_depth': 11, 'clf__reg_lambda': 2.7415145098305587, 'clf__gamma': 19.124973128575803, 'clf__min_child_weight': 2.6659578443829037, 'clf__reg_alpha': 2.389785405744173, 'clf__learning_rate': 0.02901252364109289, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 12:14:42 INFO     Trial 132 finished with value: 0.9140431275283392 and parameters: {'clf__max_delta_step': 52.40079143842132, 'clf__max_depth': 11, 'clf__reg_lambda': 5.13608126293779, 'clf__gamma': 24.13213923453098, 'clf__min_child_weight': 3.5778994265279476, 'clf__reg_alpha': 0.02720147312196286, 'clf__learning_rate': 0.034235375059238286, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 12:18:17 INFO     Trial 133 finished with value: 0.5598070103634498 and parameters: {'clf__max_delta_step': 62.61769798943608, 'clf__max_depth': 9, 'clf__reg_lambda': 1.9951308142067934, 'clf__gamma': 35.09832837941465, 'clf__min_child_weight': 37.351871970109165, 'clf__reg_alpha': 3.1551159405252904, 'clf__learning_rate': 0.052280755960196254, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 12:29:15 INFO     Trial 134 finished with value: 0.9326022266996379 and parameters: {'clf__max_delta_step': 44.1566586096596, 'clf__max_depth': 11, 'clf__reg_lambda': 0.672155422338147, 'clf__gamma': 18.552621571241673, 'clf__min_child_weight': 2.246599730881426, 'clf__reg_alpha': 0.7620149101570295, 'clf__learning_rate': 0.01708452788372634, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 12:37:44 INFO     Trial 135 finished with value: 0.9297007343773441 and parameters: {'clf__max_delta_step': 44.809061163819415, 'clf__max_depth': 10, 'clf__reg_lambda': 0.5606334977262628, 'clf__gamma': 20.346285596863144, 'clf__min_child_weight': 5.043000245346243, 'clf__reg_alpha': 0.7850748890050698, 'clf__learning_rate': 0.016361992203877383, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 12:46:52 INFO     Trial 136 finished with value: 0.7641893274355402 and parameters: {'clf__max_delta_step': 45.47481404984827, 'clf__max_depth': 12, 'clf__reg_lambda': 1.2103033419274145, 'clf__gamma': 20.322684352926498, 'clf__min_child_weight': 5.787629858128081, 'clf__reg_alpha': 0.6944537522196499, 'clf__learning_rate': 0.011989417483701617, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 12:56:32 INFO     Trial 137 finished with value: 0.11032879229462597 and parameters: {'clf__max_delta_step': 44.202490441746804, 'clf__max_depth': 9, 'clf__reg_lambda': 4.098869954915564, 'clf__gamma': 21.31141717413839, 'clf__min_child_weight': 2.0901364096329083, 'clf__reg_alpha': 1.369594019064705, 'clf__learning_rate': 0.008843810397368965, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:04:53 INFO     Trial 138 finished with value: 0.9312085237022807 and parameters: {'clf__max_delta_step': 40.13586039710044, 'clf__max_depth': 10, 'clf__reg_lambda': 0.03361491233982594, 'clf__gamma': 24.97083970270098, 'clf__min_child_weight': 4.445364103328486, 'clf__reg_alpha': 1.9054674654515293, 'clf__learning_rate': 0.017586315227113482, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:12:06 INFO     Trial 139 finished with value: 0.9229076889707912 and parameters: {'clf__max_delta_step': 39.37864425677855, 'clf__max_depth': 10, 'clf__reg_lambda': 0.7321681150778023, 'clf__gamma': 25.136086078453097, 'clf__min_child_weight': 7.10639707313425, 'clf__reg_alpha': 0.5835405452042339, 'clf__learning_rate': 0.017854684734838693, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:20:03 INFO     Trial 140 finished with value: 0.0 and parameters: {'clf__max_delta_step': 31.53086680692118, 'clf__max_depth': 8, 'clf__reg_lambda': 0.00872329248276138, 'clf__gamma': 22.490436398406036, 'clf__min_child_weight': 4.80066081120952, 'clf__reg_alpha': 1.627005589071418, 'clf__learning_rate': 0.006341185973900177, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:28:58 INFO     Trial 141 finished with value: 0.9267550889447711 and parameters: {'clf__max_delta_step': 36.03784017623554, 'clf__max_depth': 10, 'clf__reg_lambda': 1.697273068584501, 'clf__gamma': 19.68751084035164, 'clf__min_child_weight': 3.5398679935815087, 'clf__reg_alpha': 2.3114633024544666, 'clf__learning_rate': 0.021610951010812698, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:38:32 INFO     Trial 142 finished with value: 0.4037010107650185 and parameters: {'clf__max_delta_step': 40.89604596743209, 'clf__max_depth': 10, 'clf__reg_lambda': 1.9726592328760626, 'clf__gamma': 18.9582373161529, 'clf__min_child_weight': 3.466576452379786, 'clf__reg_alpha': 2.034205456499132, 'clf__learning_rate': 0.010124548007499318, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:46:47 INFO     Trial 143 finished with value: 0.9338013053252537 and parameters: {'clf__max_delta_step': 47.46713315931118, 'clf__max_depth': 10, 'clf__reg_lambda': 0.9035611535880377, 'clf__gamma': 26.83528165708468, 'clf__min_child_weight': 4.126508058458791, 'clf__reg_alpha': 1.1337454800502744, 'clf__learning_rate': 0.01609464711413743, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:54:28 INFO     Trial 144 finished with value: 0.8595549456827215 and parameters: {'clf__max_delta_step': 48.78273170320766, 'clf__max_depth': 10, 'clf__reg_lambda': 0.8555244448321759, 'clf__gamma': 27.313054633033143, 'clf__min_child_weight': 5.716304675111827, 'clf__reg_alpha': 1.05903878344152, 'clf__learning_rate': 0.01445086890513463, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 13:59:28 INFO     Trial 145 finished with value: 0.6291854382309281 and parameters: {'clf__max_delta_step': 46.64763096847864, 'clf__max_depth': 10, 'clf__reg_lambda': 1.7385620315245331, 'clf__gamma': 29.616677625327142, 'clf__min_child_weight': 25.813746279113413, 'clf__reg_alpha': 2.318929579788679, 'clf__learning_rate': 0.016920180025139425, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 14:09:43 INFO     Trial 146 finished with value: 0.0 and parameters: {'clf__max_delta_step': 52.04505040480104, 'clf__max_depth': 10, 'clf__reg_lambda': 0.01715465383387966, 'clf__gamma': 24.120306625449906, 'clf__min_child_weight': 3.998914411647034, 'clf__reg_alpha': 0.29773603056823406, 'clf__learning_rate': 0.0003632598250245377, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 14:17:15 INFO     Trial 147 finished with value: 0.9258603870120771 and parameters: {'clf__max_delta_step': 57.8084801954699, 'clf__max_depth': 11, 'clf__reg_lambda': 0.817015237150204, 'clf__gamma': 28.350505421244065, 'clf__min_child_weight': 4.6436362008939875, 'clf__reg_alpha': 1.251889646435233, 'clf__learning_rate': 0.022917142020616985, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 14:24:48 INFO     Trial 148 finished with value: 0.6979672881341223 and parameters: {'clf__max_delta_step': 51.101412751228125, 'clf__max_depth': 10, 'clf__reg_lambda': 1.681536588993554, 'clf__gamma': 26.235680168034797, 'clf__min_child_weight': 6.597815128437938, 'clf__reg_alpha': 0.7554212868663855, 'clf__learning_rate': 0.012586205647539343, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 14:32:50 INFO     Trial 149 finished with value: 0.8859738722595247 and parameters: {'clf__max_delta_step': 66.07366769490972, 'clf__max_depth': 11, 'clf__reg_lambda': 3.3726809512210894, 'clf__gamma': 31.5183192122046, 'clf__min_child_weight': 2.813940735367958, 'clf__reg_alpha': 0.03604444758729686, 'clf__learning_rate': 0.019233907918683034, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 14:39:47 INFO     Trial 150 finished with value: 0.9200227539142442 and parameters: {'clf__max_delta_step': 47.46377020356493, 'clf__max_depth': 10, 'clf__reg_lambda': 2.7641425141390146, 'clf__gamma': 20.888103143858817, 'clf__min_child_weight': 7.569946046720959, 'clf__reg_alpha': 1.747178593932678, 'clf__learning_rate': 0.02667788651304415, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 14:44:24 INFO     Trial 151 finished with value: 0.7791520363871229 and parameters: {'clf__max_delta_step': 54.43320130415514, 'clf__max_depth': 9, 'clf__reg_lambda': 1.3380673804064755, 'clf__gamma': 20.052543310307627, 'clf__min_child_weight': 27.63682896591556, 'clf__reg_alpha': 2.4503694217904246, 'clf__learning_rate': 0.03947640427595632, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 14:52:52 INFO     Trial 152 finished with value: 0.9121806615985936 and parameters: {'clf__max_delta_step': 34.30341232746051, 'clf__max_depth': 9, 'clf__reg_lambda': 2.232564535568115, 'clf__gamma': 22.93742997147562, 'clf__min_child_weight': 2.920459410960932, 'clf__reg_alpha': 3.573750011898514, 'clf__learning_rate': 0.022005277369636592, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 15:00:08 INFO     Trial 153 finished with value: 0.889470149690761 and parameters: {'clf__max_delta_step': 37.540364251068155, 'clf__max_depth': 10, 'clf__reg_lambda': 0.9753425211891045, 'clf__gamma': 37.83468832062078, 'clf__min_child_weight': 1.0701952141841689, 'clf__reg_alpha': 1.2278816195749713, 'clf__learning_rate': 0.03104183053898317, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 15:08:40 INFO     Trial 154 finished with value: 0.8042810787238031 and parameters: {'clf__max_delta_step': 44.4625541753613, 'clf__max_depth': 10, 'clf__reg_lambda': 4.001422355846088, 'clf__gamma': 18.96638658501419, 'clf__min_child_weight': 4.853004106488004, 'clf__reg_alpha': 2.0338459973513463, 'clf__learning_rate': 0.015295141511562332, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 15:15:27 INFO     Trial 155 finished with value: 0.9292725914350211 and parameters: {'clf__max_delta_step': 60.52763961329952, 'clf__max_depth': 11, 'clf__reg_lambda': 3.057422422365229, 'clf__gamma': 20.088835725400138, 'clf__min_child_weight': 3.681536923477931, 'clf__reg_alpha': 2.4748538814240533, 'clf__learning_rate': 0.04429828422867848, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 15:24:52 INFO     Trial 156 finished with value: 0.4130265143945898 and parameters: {'clf__max_delta_step': 59.725351514349285, 'clf__max_depth': 11, 'clf__reg_lambda': 2.8978491584051165, 'clf__gamma': 21.739185842367, 'clf__min_child_weight': 3.9501406331390845, 'clf__reg_alpha': 2.648062889545649, 'clf__learning_rate': 0.010944761190911463, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 15:30:02 INFO     Trial 157 finished with value: 0.778687109248506 and parameters: {'clf__max_delta_step': 55.14860960883331, 'clf__max_depth': 11, 'clf__reg_lambda': 21.94070185476681, 'clf__gamma': 19.698514062503794, 'clf__min_child_weight': 5.6178534420289274, 'clf__reg_alpha': 0.6753029318171435, 'clf__learning_rate': 0.057581361192447306, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 15:36:41 INFO     Trial 158 finished with value: 0.933334143518314 and parameters: {'clf__max_delta_step': 40.15661988082412, 'clf__max_depth': 11, 'clf__reg_lambda': 1.6372018569476405, 'clf__gamma': 24.34384864877535, 'clf__min_child_weight': 2.293743966373421, 'clf__reg_alpha': 1.8630946729185864, 'clf__learning_rate': 0.046779024665891566, 'clf__grow_policy': 'lossguide'}. Best is trial 119 with value: 0.9338393102874843.
2024-09-17 15:44:28 INFO     Trial 159 finished with value: 0.9358661138082169 and parameters: {'clf__max_delta_step': 40.23331277707074, 'clf__max_depth': 11, 'clf__reg_lambda': 0.019710998210811237, 'clf__gamma': 25.047678170913976, 'clf__min_child_weight': 2.2956319404678, 'clf__reg_alpha': 1.834436046249881, 'clf__learning_rate': 0.0372265279270068, 'clf__grow_policy': 'lossguide'}. Best is trial 159 with value: 0.9358661138082169.
2024-09-17 18:11:41 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:12:20 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:12:58 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:13:39 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:14:17 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:14:59 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:15:41 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:16:18 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:16:57 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:17:37 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:18:16 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:19:02 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:20:27 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-17 18:21:09 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:30:58 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:31:42 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:32:28 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:33:10 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:33:50 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:34:30 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:35:14 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:35:57 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:36:40 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:37:24 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:38:11 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:38:53 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:39:32 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2024-09-18 17:40:09 INFO     HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
